# ort(start) =    -6.7060
#   klo  khi step start
#%   24 1094    1   24

# Energy[ev]             flux               DELTA(E)           Probability
0.116020E-01       167.749230          864.410747         0.194061943486    
0.116400E-01       292.563247          862.519863         0.339195952649    
0.116780E-01       438.173526          860.630133         0.509131053854    
0.117160E-01       583.636332          858.741573         0.679641408285    
0.117540E-01       705.550432          856.854200         0.823419470471    
0.117920E-01       783.090236          854.968033         0.915929257669    
0.118300E-01       802.729675          853.083089         0.940974783687    
0.118680E-01       761.462338          851.199384         0.894575761695    
0.119060E-01       667.674552          849.316936         0.786131211561    
0.119440E-01       539.412175          847.435762         0.636522789490    
0.119820E-01       400.442537          845.555878         0.473584948380    
0.120200E-01       275.071563          843.677301         0.326038832974    
0.120580E-01       182.981851          841.800048         0.217369732153    
0.120960E-01       135.330243          839.924135         0.161121984013    
0.121340E-01       132.995228          838.049579         0.158696133630    
0.121720E-01       167.295032          836.176395         0.200071459375    
0.122100E-01       222.864166          834.304601         0.267125659079    
0.122480E-01       281.850047          832.434211         0.338585372022    
0.122860E-01       328.307624          830.565242         0.395282161482    
0.123240E-01       351.693148          828.697711         0.424392566770    
0.123620E-01       348.666278          826.831631         0.421689574066    
0.124000E-01       322.904470          824.967020         0.391415004629    
0.124380E-01       283.171188          823.103892         0.344028488220    
0.124760E-01       240.312956          821.242263         0.292621271822    
0.125140E-01       204.080257          819.382149         0.249066028255    
0.125520E-01       180.630187          817.523563         0.220947988259    
0.125900E-01       171.304508          815.666523         0.210017823671    
0.126280E-01       172.875676          813.811041         0.212427292382    
0.126660E-01       179.036434          811.957134         0.220499859477    
0.127040E-01       182.591639          810.104816         0.225392610189    
0.127420E-01       177.672435          808.254101         0.219822496693    
0.127800E-01       161.354954          806.405005         0.200091707345    
0.128180E-01       134.292686          804.557541         0.166914954793    
0.128560E-01       100.284817          802.711724         0.124932543321    
0.128940E-01       65.0067631          800.867568         0.811704278029E-01
0.129320E-01       34.3395810          799.025087         0.429768495885E-01
0.129700E-01       12.8024418          797.184295         0.160595760533E-01
0.130080E-01       2.51203926          795.345206         0.315842635483E-02
0.130460E-01       2.90232232          793.507834         0.365758496303E-02
0.130840E-01       11.2019573          791.672192         0.141497420645E-01
0.131220E-01       23.4564204          789.838294         0.296977502864E-01
0.131600E-01       35.7529348          788.006153         0.453713903920E-01
0.131980E-01       45.2868932          786.175783         0.576040297433E-01
0.132360E-01       50.9915726          784.347197         0.650114806568E-01
0.132740E-01       53.6043053          782.520408         0.685021179189E-01
0.133120E-01       55.2120233          780.695429         0.707215915888E-01
0.133500E-01       58.4580140          778.872274         0.750546860189E-01
0.133880E-01       65.6649272          777.050954         0.845053042126E-01
0.134260E-01       78.1241304          775.231482         0.100775229277    
0.134640E-01       95.7291017          773.413872         0.123774741050    
0.135020E-01       117.018651          771.598136         0.151657508123    
0.135400E-01       139.579521          769.784285         0.181322902269    
0.135780E-01       160.669135          767.972333         0.209212140191    
0.136160E-01       177.877913          766.162291         0.232167407341    
0.136540E-01       189.661288          764.354172         0.248132731100    
0.136920E-01       195.624381          762.547988         0.256540419440    
0.137300E-01       196.517595          760.743750         0.258322983574    
0.137680E-01       193.976902          758.941471         0.255588749948    
0.138060E-01       190.099070          757.141162         0.251074805766    
0.138440E-01       186.968667          755.342834         0.247528220372    
0.138820E-01       186.248350          753.546499         0.247162385073    
0.139200E-01       188.913308          751.752169         0.251297323570    
0.139580E-01       195.166106          749.959855         0.260235404539    
0.139960E-01       204.522341          748.169567         0.273363619058    
0.140340E-01       216.021255          746.381318         0.289424788836    
0.140720E-01       228.495309          744.595117         0.306871887641    
0.141100E-01       240.830444          742.810977         0.324214977969    
0.141480E-01       252.161992          741.028907         0.340286309811    
0.141860E-01       261.974394          739.248919         0.354379137462    
0.142240E-01       270.099630          737.471022         0.366251177058    
0.142620E-01       276.633135          735.695229         0.376015943157    
0.143000E-01       281.802289          733.921548         0.383967864429    
0.143380E-01       285.828655          732.149990         0.390396310850    
0.143760E-01       288.820908          730.380566         0.395438927524    
0.144140E-01       290.722879          728.613286         0.399008479874    
0.144520E-01       291.324108          726.848159         0.400804630593    
0.144900E-01       290.323197          725.085195         0.400398738315    
0.145280E-01       287.421423          723.324405         0.397361710713    
0.145660E-01       282.418220          721.565798         0.391396350223    
0.146040E-01       275.282473          719.809384         0.382438016685    
0.146420E-01       266.182534          718.055172         0.370699278459    
0.146800E-01       255.470567          716.303172         0.356651452790    
0.147180E-01       243.629233          714.553393         0.340953153708    
0.147560E-01       231.197247          712.805844         0.324348136164    
0.147940E-01       218.692891          711.060535         0.307558751632    
0.148320E-01       206.551125          709.317475         0.291197005677    
0.148700E-01       195.082554          707.576672         0.275705180352    
0.149080E-01       184.454361          705.838136         0.261326713878    
0.149460E-01       174.687728          704.101876         0.248100074485    
0.149840E-01       165.665134          702.367899         0.235866607369    
0.150220E-01       157.144168          700.636216         0.224287817986    
0.150600E-01       148.780080          698.906833         0.212875411895    
0.150980E-01       140.163780          697.179761         0.201043959970    
0.151360E-01       130.882357          695.455007         0.188196728823    
0.151740E-01       120.603742          693.732579         0.173847596870    
0.152120E-01       109.176854          692.012486         0.157767173544    
0.152500E-01       96.7268319          690.294736         0.140123959818    
0.152880E-01       83.7164945          688.579337         0.121578574983    
0.153260E-01       70.9446833          686.866296         0.103287471889    
0.153640E-01       59.4619350          685.155622         0.867860279440E-01
0.154020E-01       50.4031749          683.447323         0.737484414700E-01
0.154400E-01       44.7612419          681.741405         0.656572147588E-01
0.154780E-01       43.1470724          680.037878         0.634480428607E-01
