# ort(start) =    -8.1790
#   klo  khi step start
#%    4  284    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.186000           12.8964882          229.199662         0.562674833294E-01
0.186150           10.6028220          229.022832         0.462959169900E-01
0.186300           8.21773687          228.843971         0.359097808675E-01
0.186450           5.97636430          228.663088         0.261361129503E-01
0.186600           4.05626780          228.480190         0.177532581869E-01
0.186750           2.55695972          228.295284         0.112002301246E-01
0.186900           1.49754713          228.108379         0.656506850192E-02
0.187050          0.831231931          227.919482         0.364704202574E-02
0.187200          0.471433521          227.728603         0.207015506981E-02
0.187350          0.321826623          227.535747         0.141440027245E-02
0.187500          0.302204145          227.340925         0.132929935724E-02
0.187650          0.363839567          227.144143         0.160180034694E-02
0.187800          0.491410159          226.945410         0.216532319063E-02
0.187950          0.692590739          226.744734         0.305449536798E-02
0.188100          0.980001223          226.542123         0.432591171499E-02
0.188250           1.35229243          226.337585         0.597467019899E-02
0.188400           1.78120324          226.131129         0.787685995265E-02
0.188550           2.20942122          225.922763         0.977954228600E-02
0.188700           2.56061702          225.712495         0.113445957857E-01
0.188850           2.75911437          225.500334         0.122355223116E-01
0.189000           2.75345374          225.286288         0.122220209955E-01
0.189150           2.53657156          225.070364         0.112701268504E-01
0.189300           2.15593679          224.852573         0.958822380566E-02
0.189450           1.70963204          224.632922         0.761078129815E-02
0.189600           1.32830777          224.411419         0.591907389591E-02
0.189750           1.14705127          224.188073         0.511646873171E-02
0.189900           1.27429294          223.962894         0.568975029596E-02
0.190050           1.76599128          223.735888         0.789319627330E-02
0.190200           2.61211302          223.507066         0.116869370948E-01
0.190350           3.73915372          223.276435         0.167467459070E-01
0.190500           5.02802858          223.044004         0.225427651080E-01
0.190650           6.34236438          222.809782         0.284653767547E-01
0.190800           7.55929735          222.573777         0.339631085555E-01
0.190950           8.59421124          222.335999         0.386541598385E-01
0.191100           9.41267150          222.096456         0.423810072602E-01
0.191250           10.0266339          221.855156         0.451945046164E-01
0.191400           10.4767293          221.612109         0.472750758478E-01
0.191550           10.8066625          221.367324         0.488177850952E-01
0.191700           11.0382311          221.120809         0.499194585244E-01
0.191850           11.1553932          220.872573         0.505060135800E-01
0.192000           11.1031485          220.622625         0.503264272774E-01
0.192150           10.8024870          220.370974         0.490195547005E-01
0.192300           10.1776108          220.117647         0.462371415364E-01
0.192450           9.18755371          219.862760         0.417876756265E-01
0.192600           7.85247127          219.603545         0.357574886011E-01
0.192750           6.26586801          219.345195         0.285662423971E-01
0.192900           4.58766832          219.085110         0.209401191577E-01
0.193050           3.01831756          218.823412         0.137933941166E-01
0.193200           1.75951935          218.560078         0.805050660640E-02
0.193350          0.971197614          218.295113         0.444901217288E-02
0.193500          0.735644549          218.028526         0.337407476724E-02
0.193650           1.03815359          217.760327         0.476741378959E-02
0.193800           1.76919932          217.490524         0.813460413556E-02
0.193950           2.74762103          217.219127         0.126490750014E-01
0.194100           3.75888947          216.946144         0.173263713803E-01
0.194250           4.59889604          216.671586         0.212251921397E-01
0.194400           5.11277196          216.395460         0.236269834389E-01
0.194550           5.22017660          216.117777         0.241543137674E-01
0.194700           4.92259791          215.838545         0.228068527069E-01
0.194850           4.29317841          215.557775         0.199166020410E-01
0.195000           3.45391923          215.275474         0.160441836009E-01
0.195150           2.54759986          214.991652         0.118497617477E-01
0.195300           1.71181079          214.706319         0.797280116334E-02
0.195450           1.06036390          214.419484         0.494527775007E-02
0.195600          0.673951005          214.131156         0.314737479550E-02
0.195750          0.598551206          213.841345         0.279904340127E-02
0.195900          0.847936674          213.550059         0.397066934394E-02
0.196050           1.40638067          213.257309         0.659475950434E-02
0.196200           2.22927689          212.963103         0.104679020043E-01
0.196350           3.24206518          212.667451         0.152447643862E-01
0.196500           4.34042033          212.370362         0.204379758328E-01
0.196650           5.39590306          212.071846         0.254437501109E-01
0.196800           6.27046051          211.771912         0.296095003704E-01
0.196950           6.84033442          211.470569         0.323465078095E-01
0.197100           7.02593619          211.167827         0.332718117272E-01
0.197250           6.82049363          210.863696         0.323455092869E-01
0.197400           6.30827804          210.558184         0.299597855975E-01
0.197550           5.66405801          210.251301         0.269394671255E-01
0.197700           5.12930764          209.943056         0.244318994319E-01
0.197850           4.96680529          209.633460         0.236928078493E-01
0.198000           5.40191950          209.322521         0.258066808599E-01
0.198150           6.56403941          209.010249         0.314053470436E-01
0.198300           8.44346838          208.696653         0.404580918782E-01
0.198450           10.8767237          208.381744         0.521961449701E-01
0.198600           13.5668575          208.065529         0.652047340057E-01
0.198750           16.1366498          207.748019         0.776741452173E-01
0.198900           18.2036836          207.429224         0.877585292717E-01
0.199050           19.4599254          207.109152         0.939597562125E-01
