# ort(start) =    -7.9581
#   klo  khi step start
#%    7 1305    1    7

# Energy[ev]             flux               DELTA(E)           Probability
0.285120E-01       24.7382071          555.354793         0.445448700976E-01
0.286160E-01       20.3632347          553.608464         0.367827372292E-01
0.287200E-01       17.4224340          551.856169         0.315706066551E-01
0.288240E-01       18.1868942          550.098055         0.330611861634E-01
0.289280E-01       17.9443364          548.334267         0.327251778263E-01
0.290320E-01       19.0553403          546.564952         0.348638166665E-01
0.291360E-01       26.8030818          544.790252         0.491989011539E-01
0.292400E-01       32.9760787          543.010310         0.607282736614E-01
0.293440E-01       31.3541521          541.225268         0.579317966302E-01
0.294480E-01       29.1865959          539.435265         0.541058358659E-01
0.295520E-01       28.0381583          537.640441         0.521503893772E-01
0.296560E-01       24.3924765          535.840934         0.455218608927E-01
0.297600E-01       23.4172414          534.036882         0.438494834004E-01
0.298640E-01       25.3828841          532.228420         0.476917112899E-01
0.299680E-01       23.6422404          530.415682         0.445730417976E-01
0.300720E-01       22.7302454          528.598803         0.430009399237E-01
0.301760E-01       25.7351351          526.777915         0.488538611493E-01
0.302800E-01       24.2235172          524.953150         0.461441506738E-01
0.303840E-01       22.0150893          523.124637         0.420838319326E-01
0.304880E-01       27.0168483          521.292507         0.518266576605E-01
0.305920E-01       27.9890740          519.456887         0.538814186263E-01
0.306960E-01       24.9558845          517.617905         0.482129467734E-01
0.308000E-01       34.7268609          515.775686         0.673293872437E-01
0.309040E-01       43.3901671          513.930356         0.844281070831E-01
0.310080E-01       39.8755184          512.082037         0.778693949597E-01
0.311120E-01       71.8243412          510.230854         0.140768322113    
0.312160E-01       149.755724          508.376927         0.294576161743    
0.313200E-01       174.539073          506.520377         0.344584503750    
0.314240E-01       93.4220507          504.661323         0.185118308777    
0.315280E-01       10.6947918          502.799884         0.212704738206E-01
0.316320E-01       23.1179972          500.936178         0.461495859190E-01
0.317360E-01       80.6972767          499.070319         0.161695203164    
0.318400E-01       97.8710130          497.202424         0.196843394659    
0.319440E-01       72.3788548          495.332607         0.146121724661    
0.320480E-01       42.1646062          493.460980         0.854466876490E-01
0.321520E-01       24.3733693          491.587655         0.495809221586E-01
0.322560E-01       18.8578776          489.712743         0.385080392669E-01
0.323600E-01       18.4498171          487.836355         0.378196847050E-01
0.324640E-01       16.3300915          485.958598         0.336038739679E-01
