# ort(start) =    -8.1790
#   klo  khi step start
#%    4   93    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.759600           4.98506802          92.1910752         0.540732170222E-01
0.760000           4.99617304          91.9088054         0.543601129520E-01
0.760400           4.98320274          91.6258753         0.543864135369E-01
0.760800           4.93845194          91.3422974         0.540653353487E-01
0.761200           4.86611402          91.0580846         0.534396702769E-01
0.761600           4.78089899          90.7732494         0.526685892899E-01
0.762000           4.70445295          90.4878044         0.519899115894E-01
0.762400           4.66035708          90.2017622         0.516659205578E-01
0.762800           4.66873792          89.9151354         0.519238268586E-01
0.763200           4.74156967          89.6279366         0.529028097334E-01
0.763600           4.87959108          89.3401782         0.546181032792E-01
0.764000           5.07142957          89.0518727         0.569491625397E-01
0.764400           5.29509074          88.7630327         0.596542341487E-01
0.764800           5.52151637          88.4736705         0.624085825802E-01
0.765200           5.71952617          88.1837985         0.648591494342E-01
0.765600           5.86120683          87.8934292         0.666853812496E-01
0.766000           5.92674326          87.6025748         0.676548979937E-01
0.766400           5.90780689          87.3112477         0.676637551968E-01
0.766800           5.80890036          87.0194601         0.667540381156E-01
0.767200           5.64644739          86.7272244         0.651058237925E-01
0.767600           5.44583735          86.4345527         0.630053280797E-01
0.768000           5.23700562          86.1414572         0.607954147415E-01
0.768400           5.04938519          85.8479500         0.588177723977E-01
0.768800           4.90715728          85.5540434         0.573573975989E-01
0.769200           4.82564570          85.2597492         0.565993419791E-01
0.769600           4.80946150          84.9650797         0.566051549338E-01
0.770000           4.85265994          84.6700467         0.573125931689E-01
0.770400           4.94078874          84.3746623         0.585577304937E-01
0.770800           5.05435802          84.0789384         0.601144366815E-01
0.771200           5.17301400          83.7828869         0.617430861396E-01
0.771600           5.27959331          83.4865196         0.632388718657E-01
0.772000           5.36328967          83.1898483         0.644704826914E-01
0.772400           5.42136332          82.8928848         0.654020346129E-01
0.772800           5.45912416          82.5956408         0.660945796807E-01
0.773200           5.48826126          82.2981280         0.666875588644E-01
0.773600           5.52390723          82.0003581         0.673644281411E-01
0.774000           5.58105713          81.7023427         0.683096340218E-01
0.774400           5.67106548          81.4040932         0.696656060082E-01
0.774800           5.79890794          81.1056212         0.714982248563E-01
0.775200           5.96172641          80.8069382         0.737774074952E-01
0.775600           6.14891702          80.5080556         0.763764193319E-01
0.776000           6.34372052          80.2089848         0.790898991820E-01
