# ort(start) =    -8.1790
#   klo  khi step start
#%    4  701    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.493800E-01       684.360067          751.643348         0.910485096759    
0.494900E-01       698.155437          750.538909         0.930205520930    
0.496000E-01       712.668759          749.395787         0.950991146549    
0.497100E-01       721.995064          748.214310         0.964957571443    
0.498200E-01       718.731110          746.994807         0.962163462518    
0.499300E-01       698.961616          745.737613         0.937275529146    
0.500400E-01       666.129322          744.443066         0.894802238585    
0.501500E-01       630.926127          743.111507         0.849032913332    
0.502600E-01       606.551329          741.743281         0.817737544083    
0.503700E-01       601.471001          740.338738         0.812426758324    
0.504800E-01       613.814986          738.898230         0.830716547177    
0.505900E-01       631.360583          737.422111         0.856172568236    
0.507000E-01       638.111778          735.910907         0.867104662496    
0.508100E-01       624.116207          734.318099         0.849926221924    
0.509200E-01       592.339176          732.740896         0.808388311985    
0.510300E-01       557.664412          731.125106         0.762748272978    
0.511400E-01       538.124645          729.475520         0.737687051561    
0.512500E-01       543.875563          727.792531         0.747294785385    
0.513600E-01       571.166148          726.076515         0.786647324467    
0.514700E-01       605.205250          724.327849         0.835540495666    
0.515800E-01       629.778103          722.546914         0.871608598300    
0.516900E-01       637.050772          720.734092         0.883891547999    
0.518000E-01       631.177646          718.889766         0.877989471715    
0.519100E-01       623.719980          717.014324         0.869884964958    
0.520200E-01       624.371956          715.108154         0.873115419887    
0.521300E-01       633.499841          713.171646         0.888285232427    
0.522400E-01       641.695558          711.205191         0.902265009751    
0.523500E-01       636.771817          709.209183         0.897861776830    
0.524600E-01       613.394859          707.184018         0.867376585652    
0.525700E-01       578.388085          705.130091         0.820257271827    
0.526800E-01       547.464654          703.047802         0.778701893735    
0.527900E-01       535.265103          700.937548         0.763641646487    
0.529000E-01       545.755733          698.799730         0.780990189280    
0.530100E-01       570.078017          696.634749         0.818331295548    
0.531200E-01       593.336439          694.443008         0.854406238995    
0.532300E-01       604.819453          692.224910         0.873732574558    
0.533400E-01       603.613984          689.980859         0.874827142688    
0.534500E-01       595.833510          687.711260         0.866400689910    
0.535600E-01       587.088842          685.416518         0.856543177522    
0.536700E-01       577.712708          683.097039         0.845725680100    
0.537800E-01       565.006320          680.753229         0.829972295179    
0.538900E-01       549.483429          678.385494         0.809986996945    
0.540000E-01       537.828225          675.994243         0.795610659299    
0.541100E-01       538.403670          673.579881         0.799316732162    
0.542200E-01       552.843318          671.142817         0.823734239975    
0.543300E-01       572.007704          668.683457         0.855423740184    
0.544400E-01       581.360976          666.202209         0.872649427031    
0.545500E-01       572.201258          663.699480         0.862139077836    
0.546600E-01       549.194959          661.175676         0.830633943991    
0.547700E-01       527.246895          658.631204         0.800519154872    
0.548800E-01       519.902910          656.066470         0.792454627320    
0.549900E-01       528.978167          653.481881         0.809476410876    
0.551000E-01       544.055376          650.877840         0.835879395434    
0.552100E-01       551.832818          648.254753         0.851259193281    
0.553200E-01       546.883013          645.613024         0.847075558457    
0.554300E-01       534.687851          642.953056         0.831612582081    
0.555400E-01       525.123149          640.275250         0.820152191308    
0.556500E-01       522.960713          637.580009         0.820227588075    
0.557600E-01       523.936979          634.867733         0.825269503422    
0.558700E-01       519.240318          632.138822         0.821402357022    
0.559800E-01       503.609388          629.393673         0.800150065289    
0.560900E-01       479.618036          626.632684         0.765389434617    
0.562000E-01       454.974337          623.856251         0.729293545091    
0.563100E-01       436.211976          621.064769         0.702361489023    
0.564200E-01       424.811109          618.258630         0.687109064142    
0.565300E-01       418.604610          615.438228         0.680173234226    
0.566400E-01       415.976578          612.603951         0.679030190552    
0.567500E-01       418.119659          609.756190         0.685716137735    
0.568600E-01       427.222080          606.895331         0.703946888528    
0.569700E-01       442.825377          604.021759         0.733128186468    
0.570800E-01       460.299780          601.135860         0.765716720965    
0.571900E-01       473.064983          598.238015         0.790763828203    
0.573000E-01       476.534071          595.328604         0.800455525365    
0.574100E-01       470.440170          592.408006         0.794115144624    
0.575200E-01       458.139980          589.476598         0.777197911286    
0.576300E-01       444.288875          586.534753         0.757480904071    
0.577400E-01       433.089299          583.582845         0.742121367240    
0.578500E-01       427.782884          580.621243         0.736767538817    
0.579600E-01       430.367136          577.650317         0.745030554540    
0.580700E-01       440.673473          574.670432         0.766828164447    
0.581800E-01       455.517356          571.681952         0.796802057488    
0.582900E-01       469.432273          568.685240         0.825469415745    
0.584000E-01       477.269238          565.680653         0.843707902355    
0.585100E-01       476.923054          562.668551         0.847609224773    
0.586200E-01       469.991723          559.649286         0.839796878785    
0.587300E-01       459.998976          556.623211         0.826409978450    
0.588400E-01       450.039167          553.590676         0.812945713476    
0.589500E-01       441.918975          550.552029         0.802683400077    
0.590600E-01       436.872201          547.507614         0.797928996113    
0.591700E-01       436.047437          544.457772         0.800883850251    
0.592800E-01       439.461776          541.402845         0.811709395815    
0.593900E-01       444.479079          538.343167         0.825642650136    
0.595000E-01       446.259419          535.279075         0.833694870867    
0.596100E-01       441.033821          532.210898         0.828682431098    
0.597200E-01       429.822274          529.138967         0.812305086058    
0.598300E-01       418.863008          526.063606         0.796221222217    
0.599400E-01       415.493597          522.985140         0.794465398693    
