# ort(start) =    -8.1790
#   klo  khi step start
#%    4   76    1    4

# Energy[ev]             flux               DELTA(E)           Probability
0.884480           65.1229102          60.9677192          1.06815395079    
0.884960           64.6731908          60.2287651          1.07379241027    
0.885440           64.2366563          59.4951448          1.07969577173    
0.885920           63.7920584          58.7668843          1.08551030277    
0.886400           63.3214381          58.0440080          1.09092118673    
0.886880           62.8162328          57.3265391          1.09576182102    
0.887360           62.2809258          56.6144992          1.10008790515    
0.887840           61.7333295          55.9079088          1.10419671921    
0.888320           61.2013888          55.2067870          1.10858450631    
0.888800           60.7172103          54.5111516          1.11384933999    
0.889280           60.3096786          53.8210191          1.12055995238    
0.889760           59.9973585          53.1364047          1.12911964825    
0.890240           59.7833303          52.4573222          1.13965653839    
0.890720           59.6531735          51.7837845          1.15196627939    
0.891200           59.5766105          51.1158028          1.16552234824    
0.891680           59.5124993          50.4533875          1.17955408550    
0.892160           59.4161287          49.7965475          1.19317767308    
0.892640           59.2472694          49.1452907          1.20555334239    
0.893120           58.9772984          48.4996236          1.21603620707    
0.893600           58.5939511          47.8595518          1.22428959036    
0.894080           58.1028226          47.2250795          1.23033826804    
0.894560           57.5254771          46.5962100          1.23455270568    
0.895040           56.8947811          45.9729453          1.23757093953    
0.895520           56.2486537          45.3552864          1.24017855882    
0.896000           55.6237134          44.7432331          1.24317599805    
0.896480           55.0502190          44.1367843          1.24726392889    
0.896960           54.5492912          43.5359377          1.25297154552    
0.897440           54.1327688          42.9406901          1.26064040173    
0.897920           53.8053476          42.3510372          1.27046115421    
0.898400           53.5680615          41.7669736          1.28254591769    
0.898880           53.4218344          41.1884932          1.29700870919    
0.899360           53.3698353          40.6155886          1.31402343507    
0.899840           53.4177253          40.0482517          1.33383413903    
0.900320           53.5714891          39.4864732          1.35670483385    
0.900800           53.8332599          38.9302433          1.38281334372    
0.901280           54.1961885          38.3795508          1.41211106941    
0.901760           54.6398116          37.8343839          1.44418399094    
0.902240           55.1274218          37.2947300          1.47815580846    
0.902720           55.6066132          36.7605754          1.51266982416    
0.903200           56.0135186          36.2319058          1.54597218352    
0.903680           56.2804188          35.7087060          1.57609796626    
0.904160           56.3455749          35.1909598          1.60113777029    
0.904640           56.1635048          34.6786505          1.61954124337    
0.905120           55.7136594          34.1717606          1.63040061372    
0.905600           55.0056185          33.6702716          1.63365532708    
0.906080           54.0795181          33.1741645          1.63016970809    
0.906560           53.0013163          32.6834196          1.62165761720    
0.907040           51.8535287          32.1980163          1.61045724869    
0.907520           50.7229887          31.7179335          1.59918958072    
0.908000           49.6878250          31.2431492          1.59035904612    
0.908480           48.8060442          30.7736412          1.58596910619    
0.908960           48.1078180          30.3093861          1.58722508887    
0.909440           47.5928594          29.8503602          1.59438140995    
0.909920           47.2332675          29.3965392          1.60676286438    
0.910400           46.9811506          28.9478981          1.62295550424    
0.910880           46.7794097          28.5044114          1.64112876955    
0.911360           46.5734866          28.0660531          1.65942415981    
0.911840           46.3217551          27.6327964          1.67633251454    
0.912320           46.0025907          27.2046143          1.69098485055    
0.912800           45.6168984          26.7814791          1.70330018422    
0.913280           45.1858538          26.3633627          1.71396397055    
0.913760           44.7445984          25.9502364          1.72424627370    
0.914240           44.3334221          25.5420711          1.73570192828    
0.914720           43.9884063          25.1388373          1.74981864882    
0.915200           43.7335005          24.7405050          1.76768826769    
0.915680           43.5755895          24.3470439          1.78976921190    
0.916160           43.5033874          23.9584230          1.81578676426    
0.916640           43.4901271          23.5746113          1.84478659773    
0.917120           43.4992132          23.1955772          1.87532359422    
0.917600           43.4914333          22.8212888          1.90573958238    
0.918080           43.4320903          22.4517137          1.93446660537    
0.918560           43.2965758          22.0868193          1.96029021169    
0.919040           43.0733675          21.7265729          1.98252010350    
0.919520           42.7641045          21.3709410          2.00103984655    
0.920000           42.3810832          21.0198900          2.01623715405    
